4 2 4
E 44 45 44 55
E 45 46 45 54
E 46 47 46 53
E 47 48 47 52
E 48 49 48 51
W 49 50 49 50
W 100 1 100 99
W 99 2 99 98
W 98 3 98 97
W 97 4 97 96
W 96 5 96 95
W 95 6 95 94
W 94 7 94 93
W 93 8 93 92
W 92 9 92 91
W 91 10 91 90
W 90 11 90 89
W 89 12 89 88
W 88 13 88 87
W 87 14 87 86
W 86 15 86 85
W 85 16 85 84
W 84 17 84 83
W 83 18 83 82
W 82 19 82 81
W 81 20 81 80
W 80 21 80 79
W 79 22 79 78
W 78 23 78 77
W 77 24 77 76
W 76 25 76 75
W 75 26 75 74
W 74 27 74 73
W 73 28 73 72
W 72 29 72 71
W 71 30 71 70
W 70 31 70 69
W 69 32 69 68
W 68 33 68 67
W 67 34 67 66
W 66 35 66 65
W 65 36 65 64
W 64 37 64 63
W 63 38 63 62
W 62 39 62 61
W 61 40 61 60
W 60 41 60 59
W 59 42 59 58
W 58 43 58 57
W 57 44 57 56
W 56 45 56 55
W 55 46 55 54
W 54 47 54 53
W 53 48 53 52
W 52 49 52 51
E 51 50 51 50
21 2 8
10 10
11 10
12 10
13 10
14 10
15 10
16 10
17 10
18 10
19 10
20 10
21 10
22 10
23 10
24 10
25 10
26 10
27 10
28 10
29 10
30 10
9 10
31 10
N 0 0 40 0
S 0 20 40 20
E 0 1 0 19
W 40 1 40 19
N 1 15 19 15
N 21 15 39 15
S 1 5 19 5
S 21 5 39 5
0 43 84
5 18
31 16
0 29
39 26
24 1
12 20
11 15
28 5
2 20
22 25
38 43
24 32
6 2
28 38
38 44
17 30
24 45
34 29
15 32
26 8
35 48
4 45
34 8
11 49
22 40
15 40
44 18
9 17
27 20
22 42
24 30
49 17
0 28
0 32
47 11
40 47
11 37
29 11
17 4
47 40
34 27
39 9
35 13
N 13 24 15 24
E 6 11 6 29
E 48 23 48 28
N 6 48 11 48
S 35 29 49 29
N 13 31 20 31
E 30 5 30 10
N 19 24 26 24
N 36 25 47 25
W 42 41 42 43
W 44 33 44 43
E 7 38 7 39
N 22 0 26 0
S 31 28 47 28
S 34 42 40 42
N 2 27 5 27
W 17 12 17 14
N 47 8 49 8
S 28 41 41 41
W 12 35 12 46
W 43 34 43 39
E 45 23 45 24
N 11 2 26 2
E 3 38 3 44
W 1 2 1 12
N 14 29 15 29
E 10 1 10 7
E 46 2 46 17
S 15 14 16 14
E 44 27 44 27
S 25 47 37 47
E 16 5 16 8
W 26 33 26 45
E 7 35 7 37
E 38 7 38 17
W 21 40 21 49
E 49 20 49 28
N 46 39 49 39
W 7 31 7 34
N 33 1 38 1
S 41 11 45 11
N 43 45 49 45
W 23 39 23 41
S 45 44 49 44
N 16 17 34 17
W 46 36 46 38
S 35 27 43 27
N 1 17 5 17
S 11 11 12 11
E 35 4 35 8
E 42 3 42 10
E 9 19 9 33
N 4 44 7 44
E 31 30 31 40
N 36 7 37 7
N 6 35 6 35
S 39 3 41 3
E 32 1 32 5
S 40 2 45 2
S 36 6 41 6
N 10 41 11 41
W 43 17 43 24
E 40 36 40 40
E 0 36 0 49
S 29 9 29 9
S 21 3 30 3
N 39 14 45 14
S 16 3 20 3
S 25 36 25 36
W 27 49 27 49
W 11 16 11 24
W 47 32 47 38
S 40 30 49 30
W 1 48 1 49
W 30 42 30 46
W 43 4 43 10
W 8 45 8 47
N 27 23 40 23
S 39 40 39 40
W 30 36 30 40
E 7 47 7 47
S 22 41 22 41
N 27 39 29 39
W 7 10 7 24
0 0 92
N 41 39 49 39
W 9 23 9 26
E 13 6 13 22
S 27 24 29 24
N 30 5 41 5
E 21 49 21 49
N 42 34 46 34
W 21 25 21 43
W 14 34 14 37
W 25 7 25 10
S 43 26 47 26
W 29 19 29 23
N 49 4 49 4
S 15 19 20 19
N 22 6 40 6
N 45 17 49 17
N 8 33 11 33
S 33 37 42 37
S 9 46 10 46
E 17 18 17 18
N 30 20 38 20
E 47 7 47 16
E 22 1 22 5
S 12 22 12 22
W 30 27 30 38
E 18 13 18 13
S 9 28 20 28
E 6 0 6 12
E 10 10 10 11
N 33 31 35 31
E 31 30 31 46
S 47 43 49 43
E 30 26 30 26
N 2 23 8 23
S 42 11 46 11
S 40 22 45 22
S 32 25 48 25
S 25 40 30 40
S 23 45 23 45
S 6 41 6 41
N 25 45 30 45
W 44 31 44 33
W 49 8 49 16
N 34 30 49 30
E 0 33 0 43
W 41 36 41 36
W 31 47 31 49
E 20 5 20 15
E 35 3 35 4
S 47 20 49 20
W 25 4 25 5
N 31 25 31 25
E 10 37 10 45
S 46 10 46 10
E 25 36 25 39
S 31 29 34 29
E 37 2 37 4
N 17 7 19 7
S 40 42 49 42
W 43 47 43 49
E 1 42 1 49
N 17 6 19 6
N 25 28 29 28
W 7 21 7 22
N 11 22 11 22
S 14 44 24 44
N 16 31 20 31
W 33 17 33 19
E 37 24 37 24
E 2 37 2 42
E 28 10 28 22
W 6 28 6 40
N 35 45 45 45
W 48 0 48 15
N 38 4 38 4
W 46 24 46 24
E 41 32 41 35
S 48 23 49 23
W 8 3 8 6
W 8 39 8 40
W 8 17 8 20
S 3 5 5 5
E 24 41 24 43
W 43 20 43 21
W 11 34 11 48
E 39 33 39 36
W 19 21 19 27
E 17 2 17 5
W 31 11 31 17
S 17 15 19 15
N 14 5 16 5
W 33 14 33 16
0 33 0
33 10
30 31
49 18
13 35
4 15
25 46
17 26
7 19
34 43
35 8
19 40
34 33
17 1
8 22
21 46
26 17
44 44
33 19
45 21
11 11
33 1
14 14
47 5
12 35
26 30
21 12
47 10
3 20
3 27
48 47
7 22
48 34
28 15
94 86 90
27 49
44 27
4 29
13 20
13 6
48 35
35 46
32 37
13 38
22 4
37 14
7 5
32 0
2 12
15 25
37 3
38 33
2 8
20 22
36 3
17 17
29 48
11 38
24 49
48 13
44 14
12 4
0 1
14 41
44 30
21 24
36 49
36 33
34 35
49 3
5 15
44 19
20 17
24 18
33 29
33 12
10 0
35 3
28 6
35 38
49 15
43 21
10 38
31 48
39 28
28 37
23 2
2 10
39 34
39 16
3 18
32 23
27 5
44 44
15 11
39 49
24 28
15 9
37 12
26 25
1 14
12 43
28 8
13 25
30 29
22 13
49 23
47 37
14 38
21 20
21 3
6 36
45 46
38 46
3 47
21 15
44 41
4 0
49 40
26 2
14 45
39 15
18 35
42 34
19 11
32 22
18 13
33 16
37 5
46 37
32 13
3 5
23 29
18 21
31 11
20 37
19 22
7 12
25 39
29 25
5 8
19 40
21 25
0 3
32 41
45 7
15 12
23 8
25 28
27 29
18 6
31 30
24 40
17 19
34 24
2 28
29 21
25 33
11 6
9 26
33 22
16 13
24 7
43 29
12 7
45 3
49 26
23 23
30 5
49 41
37 46
22 31
18 12
12 38
15 10
13 49
5 7
40 0
3 4
31 34
31 1
0 11
26 16
3 13
19 21
46 13
12 35
17 9
9 42
47 6
14 12
38 1
29 45
30 18
8 29
1 6
19 19
0 4
26 18
8 44
10 22
28 42
28 31
32 16
10 15
7 35
21 41
34 14
6 8
2 19
39 10
35 35
28 44
15 17
9 12
S 27 4 44 4
E 7 36 7 49
S 0 20 5 20
E 8 5 8 20
E 13 9 13 14
E 36 9 36 23
E 42 25 42 25
S 37 8 46 8
N 14 36 24 36
N 6 25 6 25
N 34 21 35 21
W 31 16 31 26
E 11 18 11 35
W 45 21 45 35
S 40 11 49 11
W 0 27 0 32
W 34 39 34 49
S 15 14 21 14
S 4 24 10 24
N 19 35 30 35
E 20 30 20 30
S 35 14 35 14
S 42 24 44 24
E 16 16 16 35
N 12 24 15 24
N 26 28 37 28
N 9 30 10 30
N 4 2 22 2
E 13 7 13 8
N 25 12 29 12
S 35 0 36 0
E 45 13 45 15
N 0 7 4 7
W 35 26 35 27
W 41 23 41 37
W 19 48 19 49
N 31 6 40 6
N 24 6 27 6
E 21 42 21 42
N 45 1 49 1
N 12 42 20 42
E 24 1 24 2
N 8 37 19 37
S 15 32 15 32
S 11 1 23 1
E 40 17 40 24
S 3 22 4 22
S 2 27 10 27
E 13 26 13 26
W 45 4 45 4
S 40 9 49 9
W 40 36 40 42
E 21 4 21 12
S 26 19 26 19
W 46 23 46 29
N 12 13 12 13
N 4 32 10 32
S 31 45 33 45
E 38 20 38 21
E 1 9 1 13
N 34 30 40 30
E 22 34 22 34
N 38 9 39 9
S 30 16 30 16
N 5 39 6 39
E 38 37 38 37
E 31 39 31 44
W 46 15 46 19
N 42 42 45 42
W 31 3 31 3
N 20 11 20 11
N 17 7 20 7
N 31 10 35 10
E 34 18 34 20
W 40 14 40 16
S 0 35 5 35
E 45 16 45 20
N 17 26 24 26
N 19 32 38 32
E 17 0 17 0
W 4 39 4 49
N 12 36 13 36
S 29 41 30 41
N 25 30 29 30
E 11 43 11 49
E 47 44 47 49
S 15 26 15 26
E 32 1 32 3
W 15 33 15 35
W 19 47 19 47
71 1 74
40 32
30 31
30 9
42 38
1 32
27 12
41 33
22 13
49 30
13 45
20 10
16 9
40 34
16 20
4 35
47 20
44 46
1 5
44 19
32 30
8 22
25 9
13 42
36 24
8 26
35 31
14 49
43 49
7 4
17 28
7 43
12 18
21 18
14 9
43 29
20 14
5 31
11 20
29 35
32 46
23 28
20 49
41 31
6 6
49 13
47 27
30 13
1 39
5 13
33 23
12 16
34 0
46 43
20 15
38 43
48 41
21 3
41 28
29 20
7 37
34 8
40 39
29 28
27 2
2 18
0 22
14 5
40 12
40 42
36 30
16 19
25 15
E 49 33 49 48
S 34 34 36 34
S 28 49 31 49
E 3 16 3 31
N 43 47 48 47
S 16 27 34 27
W 19 33 19 41
S 9 36 16 36
S 30 7 39 7
W 18 38 18 49
W 47 46 47 46
N 7 24 20 24
S 39 25 47 25
S 34 4 34 4
E 22 2 22 4
N 31 5 45 5
E 17 35 17 43
E 13 35 13 35
W 25 34 25 46
N 21 33 37 33
E 34 35 34 43
E 13 17 13 22
W 3 9 3 15
W 13 34 13 34
E 2 4 2 14
W 49 16 49 28
E 31 23 31 26
S 9 1 26 1
S 45 17 48 17
N 23 7 29 7
E 10 26 10 35
W 29 23 29 26
N 43 32 49 32
S 31 15 49 15
E 37 43 37 46
S 3 48 3 48
S 4 12 22 12
S 19 19 26 19
W 22 28 22 32
W 8 49 8 49
S 37 30 47 30
E 41 1 41 4
W 10 45 10 49
E 27 5 27 6
W 40 16 40 24
E 39 37 39 49
N 19 47 31 47
W 28 25 28 26
S 28 44 36 44
N 18 28 21 28
W 45 41 45 46
E 20 25 20 26
W 34 3 34 3
E 20 34 20 46
S 41 34 41 34
N 14 2 21 2
W 15 47 15 49
N 28 14 45 14
N 2 0 21 0
E 17 25 17 26
W 8 34 8 48
E 25 30 25 32
S 5 29 9 29
E 31 46 31 46
N 7 8 25 8
S 43 34 48 34
E 9 34 9 35
N 2 17 2 17
E 43 24 43 24
W 44 33 44 33
E 5 28 5 28
E 31 39 31 43
E 38 40 38 42
W 11 9 11 11
33 75 88
30 17
24 32
19 38
7 43
39 48
32 28
0 15
40 30
10 27
26 36
36 35
2 1
25 23
34 36
2 49
6 6
34 24
17 9
10 2
13 28
37 10
46 39
24 10
42 0
1 13
10 42
22 19
29 29
16 7
16 42
11 31
34 47
32 24
28 7
33 14
35 8
27 38
43 7
10 0
7 46
33 49
23 3
9 43
13 34
5 37
10 22
29 11
25 38
44 2
14 16
23 45
45 31
0 33
33 2
25 36
39 16
8 48
6 48
9 46
17 36
47 19
32 21
31 21
23 38
19 11
42 1
34 14
41 16
1 17
7 40
37 15
40 1
20 46
29 36
37 21
9 45
37 24
13 37
1 18
42 39
42 19
43 38
15 38
10 16
11 7
49 27
45 5
39 21
47 6
1 48
7 5
17 7
5 16
41 29
4 9
4 3
49 21
24 17
33 37
30 6
4 14
17 11
46 19
47 46
37 46
20 42
8 14
1 5
S 47 24 47 24
E 23 49 23 49
E 30 7 30 9
N 35 36 48 36
W 8 21 8 33
E 6 13 6 22
E 31 23 31 41
W 0 41 0 49
N 12 47 14 47
W 35 35 35 35
N 39 40 47 40
N 42 49 48 49
S 26 0 38 0
N 32 32 37 32
W 35 37 35 49
W 18 10 18 27
E 30 30 30 43
E 18 40 18 49
E 3 32 3 36
S 32 46 34 46
E 27 7 27 11
N 48 8 49 8
S 45 33 49 33
S 37 12 49 12
N 48 16 48 16
E 11 41 11 49
N 36 39 38 39
S 23 18 23 18
E 35 24 35 24
E 32 33 32 45
E 48 27 48 28
N 28 8 29 8
W 35 26 35 29
E 38 20 38 26
E 37 48 37 49
W 46 34 46 35
N 28 30 29 30
E 16 10 16 21
W 22 24 22 42
E 35 21 35 23
S 36 11 39 11
N 8 47 8 47
N 38 3 41 3
E 27 16 27 29
E 21 17 21 24
S 11 27 17 27
E 26 20 26 35
S 7 8 24 8
W 39 32 39 35
W 17 43 17 49
N 36 17 41 17
N 34 41 34 41
S 0 19 5 19
W 13 16 13 26
W 38 38 38 38
E 20 48 20 49
E 3 37 3 41
N 33 13 40 13
W 36 46 36 49
E 7 18 7 29
N 33 40 34 40
E 34 3 34 8
S 31 11 33 11
N 23 39 29 39
S 23 41 29 41
W 38 32 38 35
S 24 46 31 46
N 21 4 33 4
N 47 4 49 4
W 18 30 18 39
N 37 40 38 40
E 27 15 27 15
W 47 35 47 35
E 11 20 11 25
S 11 26 12 26
N 27 34 29 34
W 4 40 4 49
W 28 17 28 27
S 8 5 27 5
W 24 47 24 49
S 19 1 34 1
E 34 26 34 31
S 8 6 21 6
S 19 21 20 21
E 11 32 11 40
N 1 25 4 25
S 24 25 25 25
S 13 44 16 44
36 91 97
16 38
14 44
28 15
11 13
12 7
30 3
9 17
22 24
18 22
48 41
22 26
13 36
3 38
27 2
42 31
45 17
24 2
47 31
4 46
23 33
8 6
28 46
10 0
10 25
40 7
45 13
48 46
13 6
33 16
48 37
10 1
10 29
29 43
43 37
36 13
35 11
49 6
23 3
11 36
35 28
32 14
12 41
28 1
39 29
6 38
23 6
37 15
18 21
34 35
30 42
1 1
1 41
24 49
1 30
18 33
1 33
23 40
17 0
39 4
35 48
13 11
33 46
17 9
0 23
31 47
29 40
20 2
48 11
8 40
26 6
1 8
41 22
45 40
33 15
13 41
37 4
19 44
4 19
9 13
44 13
8 35
17 20
1 9
31 26
40 18
43 33
30 35
29 35
8 33
46 37
46 26
38 37
1 22
38 44
12 20
4 29
38 16
11 33
20 10
39 48
34 41
37 27
45 35
39 24
41 39
24 3
33 25
39 45
10 23
16 47
5 18
15 34
24 45
8 10
29 21
25 23
48 27
0 10
6 45
40 41
8 47
4 45
13 23
23 4
25 47
19 26
2 24
W 15 38 15 43
S 37 21 49 21
E 28 25 28 34
E 7 48 7 49
S 3 32 18 32
E 0 49 0 49
W 22 39 22 49
E 12 43 12 49
E 30 27 30 28
W 13 17 13 17
S 11 16 29 16
W 45 43 45 49
E 45 22 45 34
W 11 19 11 30
N 8 8 21 8
E 21 20 21 24
N 45 0 49 0
N 43 32 44 32
S 15 28 27 28
W 41 9 41 20
E 16 9 16 15
W 36 1 36 2
W 7 44 7 47
N 14 2 18 2
N 29 8 29 8
E 27 21 27 27
N 25 17 39 17
N 46 30 49 30
N 28 48 28 48
N 32 11 33 11
N 40 45 41 45
E 43 43 43 49
E 3 7 3 25
N 3 0 3 0
W 32 3 32 7
N 44 10 48 10
N 12 30 13 30
S 47 1 49 1
N 35 14 40 14
S 12 40 12 40
S 21 30 27 30
N 11 10 15 10
N 19 9 26 9
N 44 31 44 31
S 14 41 14 41
S 29 24 37 24
E 14 20 14 31
N 27 44 36 44
S 36 34 44 34
W 46 48 46 49
E 31 34 31 42
N 25 19 40 19
N 26 4 29 4
S 0 14 2 14
W 35 32 35 43
W 2 27 2 37
S 41 7 45 7
W 7 9 7 13
S 26 5 31 5
S 13 43 14 43
E 47 36 47 49
N 47 29 49 29
E 21 5 21 7
S 44 23 44 23
S 18 6 20 6
N 28 2 35 2
W 5 35 5 39
W 36 26 36 33
N 16 7 20 7
S 42 19 49 19
S 20 36 24 36
E 2 11 2 13
S 14 40 14 40
N 20 0 23 0
S 32 36 32 36
W 41 2 41 3
W 13 13 13 15
E 19 5 19 5
N 18 39 21 39
S 19 45 21 45
E 44 33 44 33
S 41 38 46 38
S 15 23 20 23
W 9 6 9 7
W 7 22 7 27
S 49 13 49 13
N 46 18 49 18
S 24 13 27 13
N 39 40 44 40
W 45 3 45 6
S 3 3 19 3
N 26 10 40 10
E 17 22 17 22
W 37 40 37 49
E 31 6 31 9
N 39 5 44 5
S 43 1 46 1
15 61 76
8 17
25 18
1 35
42 23
22 26
5 2
16 5
5 46
46 15
49 32
27 38
36 1
15 18
35 35
28 48
32 34
4 48
24 3
34 35
30 41
30 39
45 26
49 27
39 36
18 25
9 0
22 27
36 37
41 29
26 42
19 19
3 0
15 2
42 8
34 45
48 10
37 36
47 47
46 26
0 32
21 4
42 36
29 34
8 10
13 33
41 48
42 29
39 49
8 14
10 26
26 4
44 26
9 44
22 8
33 4
14 30
38 24
0 46
43 21
13 8
22 13
13 21
0 6
37 39
39 11
4 4
37 48
30 19
17 41
21 8
23 3
37 45
7 36
40 45
17 0
4 46
S 5 7 23 7
W 37 16 37 23
N 29 27 33 27
S 22 24 33 24
N 29 25 41 25
E 43 7 43 8
N 28 18 36 18
E 11 19 11 28
E 44 41 44 46
N 37 30 46 30
N 19 16 24 16
E 24 41 24 49
E 19 3 19 6
S 10 11 21 11
W 48 12 48 27
N 4 8 5 8
W 29 22 29 23
N 6 15 17 15
N 41 44 43 44
S 25 30 27 30
W 24 10 24 15
N 3 1 7 1
E 5 35 5 40
S 24 29 34 29
S 33 13 47 13
W 7 6 7 6
E 7 0 7 0
W 13 13 13 14
E 12 40 12 49
E 43 36 43 39
S 21 33 32 33
N 36 28 39 28
W 49 44 49 45
E 4 31 4 44
W 6 11 6 14
N 30 44 35 44
E 11 43 11 44
N 26 32 30 32
S 4 49 11 49
N 31 28 35 28
E 49 11 49 26
E 15 28 15 45
W 31 0 31 3
N 37 42 40 42
W 48 37 48 39
S 29 17 31 17
S 4 3 6 3
N 39 35 46 35
S 6 37 10 37
W 21 34 21 39
N 9 23 9 23
S 27 7 42 7
N 23 49 23 49
W 19 34 19 49
W 18 5 18 6
N 8 24 10 24
E 14 45 14 47
S 37 44 40 44
N 2 20 10 20
E 8 40 8 48
S 33 33 40 33
E 30 23 30 23
W 15 21 15 27
E 33 34 33 42
W 33 19 33 23
E 4 16 4 19
S 6 30 10 30
N 17 36 18 36
S 35 27 47 27
E 44 38 44 40
N 25 26 32 26
W 2 8 2 19
N 16 14 23 14
E 1 0 1 1
E 6 5 6 6
S 42 24 47 24
19 0 86
9 26
1 33
10 47
2 20
32 40
22 49
15 31
28 37
35 23
11 18
30 6
13 26
47 31
0 23
7 7
5 44
36 29
34 38
24 11
S 45 21 49 21
W 0 9 0 11
E 29 25 29 39
S 43 41 49 41
S 15 26 15 26
W 12 40 12 49
W 12 33 12 39
W 42 6 42 7
W 21 16 21 24
E 6 11 6 20
S 41 23 49 23
E 39 31 39 37
W 26 38 26 41
E 21 44 21 49
S 49 24 49 24
W 7 38 7 49
N 22 23 33 23
E 9 28 9 44
W 30 49 30 49
W 32 6 32 12
N 4 12 5 12
S 39 4 49 4
N 14 41 16 41
S 0 34 8 34
S 13 34 13 34
W 19 39 19 39
N 18 23 20 23
W 7 24 7 27
N 12 11 14 11
E 16 0 16 7
S 14 30 25 30
E 15 15 15 22
E 44 28 44 35
W 39 12 39 30
N 25 31 27 31
N 35 32 38 32
N 28 47 45 47
N 20 44 20 44
S 41 34 43 34
N 9 5 15 5
N 11 27 26 27
S 1 24 2 24
W 35 26 35 31
S 41 0 49 0
S 16 12 20 12
W 36 38 36 43
E 44 9 44 22
E 8 0 8 18
S 39 46 49 46
W 26 17 26 21
E 47 8 47 20
N 43 37 46 37
W 20 46 20 48
E 49 1 49 3
W 5 31 5 33
E 35 44 35 46
N 7 8 7 8
W 1 40 1 45
E 45 49 45 49
N 14 29 17 29
E 5 13 5 20
W 5 10 5 11
E 38 5 38 22
S 22 32 23 32
E 19 48 19 49
E 30 20 30 22
E 45 32 45 36
E 4 26 4 28
N 31 34 38 34
N 28 18 37 18
S 30 24 37 24
S 43 31 43 31
S 11 13 11 13
E 8 48 8 49
N 19 1 26 1
S 33 30 33 30
N 14 20 14 20
S 31 44 34 44
S 10 11 11 11
S 46 40 49 40
W 19 28 19 29
W 31 12 31 17
W 11 39 11 46
W 4 48 4 49
W 41 49 41 49
N 24 46 29 46
56 63 84
21 28
15 39
16 18
10 33
31 2
22 27
31 4
2 32
21 20
9 19
16 37
30 0
41 36
13 28
19 36
42 45
21 47
0 14
47 27
46 42
2 31
31 11
11 32
42 24
27 26
12 4
20 46
3 11
26 4
49 19
15 43
6 20
16 0
48 12
9 41
19 28
44 1
37 34
23 30
30 7
49 39
25 47
14 21
3 14
35 49
38 0
22 5
3 46
40 26
40 4
25 39
9 39
10 39
2 7
6 15
30 32
3 42
47 35
5 26
46 19
34 20
49 17
30 48
10 23
45 21
36 39
20 25
9 40
28 24
15 18
32 36
4 32
40 1
20 44
41 27
14 30
25 27
15 8
25 9
34 28
32 11
17 15
41 37
3 37
4 40
41 48
2 46
47 4
12 11
45 19
36 38
29 23
38 29
27 2
20 5
38 10
39 4
19 25
30 13
22 19
42 36
39 1
22 3
6 3
9 23
28 19
40 31
32 3
38 47
0 38
32 26
49 48
2 45
17 32
25 11
41 46
0 37
35 5
8 34
N 34 6 49 6
E 48 38 48 41
S 17 49 26 49
S 24 15 41 15
S 25 5 31 5
E 6 28 6 38
E 46 32 46 32
W 24 3 24 10
N 21 8 21 8
W 13 43 13 49
N 11 30 13 30
W 2 9 2 14
W 16 2 16 13
S 46 47 49 47
S 44 7 45 7
S 44 28 47 28
N 9 13 13 13
S 28 25 33 25
N 43 36 49 36
E 33 8 33 14
N 33 2 37 2
W 38 19 38 25
S 12 9 15 9
S 11 23 13 23
N 10 37 15 37
N 45 44 48 44
E 26 37 26 40
W 34 33 34 34
N 2 16 8 16
N 11 40 25 40
W 11 48 11 49
S 35 22 36 22
S 37 19 37 19
S 47 5 49 5
N 33 22 34 22
E 31 16 31 24
S 14 33 21 33
N 4 25 9 25
N 20 16 30 16
W 31 30 31 31
E 24 42 24 48
W 1 21 1 39
S 22 34 28 34
S 34 27 40 27
N 20 48 23 48
N 2 25 3 25
E 9 47 9 49
S 22 14 32 14
E 42 1 42 5
N 44 33 49 33
N 37 17 45 17
E 35 21 35 21
W 15 32 15 32
S 33 33 33 33
E 25 4 25 4
S 2 8 4 8
S 24 41 38 41
E 27 27 27 33
E 7 23 7 24
N 30 34 33 34
E 35 29 35 40
E 40 42 40 49
N 6 40 7 40
E 10 8 10 12
W 36 48 36 49
E 48 15 48 27
S 18 27 20 27
N 18 15 23 15
S 3 38 4 38
N 10 25 11 25
W 5 41 5 49
E 2 18 2 24
N 10 26 26 26
W 1 40 1 49
N 0 44 0 44
S 3 28 5 28
W 31 39 31 40
W 7 6 7 15
E 15 25 15 25
W 36 42 36 47
